,Value (kWh),notes,Date,time,Day,Temp_max,Temp_avg,Temp_min,Dew_max,Dew_avg,Dew_min,Hum_max,Hum_avg,Hum_min,Wind_max,Wind_avg,Wind_min,Press_max,Press_avg,Press_min,Precipit,day_of_week,year
174,0.446,weekend,2016-08-06,06:00:00,8,88,79.3,71,72,69.0,64,96,73.3,46,12,4.8,0,29.8,29.8,29.8,0.0,5,2016
175,0.516,weekend,2016-08-06,07:00:00,8,88,79.3,71,72,69.0,64,96,73.3,46,12,4.8,0,29.8,29.8,29.8,0.0,5,2016
176,0.336,weekend,2016-08-06,08:00:00,8,88,79.3,71,72,69.0,64,96,73.3,46,12,4.8,0,29.8,29.8,29.8,0.0,5,2016
177,0.3929999999999999,weekend,2016-08-06,09:00:00,8,88,79.3,71,72,69.0,64,96,73.3,46,12,4.8,0,29.8,29.8,29.8,0.0,5,2016
178,0.535,weekend,2016-08-06,10:00:00,8,88,79.3,71,72,69.0,64,96,73.3,46,12,4.8,0,29.8,29.8,29.8,0.0,5,2016
179,1.067,weekend,2016-08-06,11:00:00,8,88,79.3,71,72,69.0,64,96,73.3,46,12,4.8,0,29.8,29.8,29.8,0.0,5,2016
180,1.371,weekend,2016-08-06,12:00:00,8,88,79.3,71,72,69.0,64,96,73.3,46,12,4.8,0,29.8,29.8,29.8,0.0,5,2016
181,1.244,weekend,2016-08-06,13:00:00,8,88,79.3,71,72,69.0,64,96,73.3,46,12,4.8,0,29.8,29.8,29.8,0.0,5,2016
182,1.365,weekend,2016-08-06,14:00:00,8,88,79.3,71,72,69.0,64,96,73.3,46,12,4.8,0,29.8,29.8,29.8,0.0,5,2016
183,1.457,weekend,2016-08-06,15:00:00,8,88,79.3,71,72,69.0,64,96,73.3,46,12,4.8,0,29.8,29.8,29.8,0.0,5,2016
184,2.391,weekend,2016-08-06,16:00:00,8,88,79.3,71,72,69.0,64,96,73.3,46,12,4.8,0,29.8,29.8,29.8,0.0,5,2016
185,4.754,weekend,2016-08-06,17:00:00,8,88,79.3,71,72,69.0,64,96,73.3,46,12,4.8,0,29.8,29.8,29.8,0.0,5,2016
186,3.873,weekend,2016-08-06,18:00:00,8,88,79.3,71,72,69.0,64,96,73.3,46,12,4.8,0,29.8,29.8,29.8,0.0,5,2016
187,2.6519999999999997,weekend,2016-08-06,19:00:00,8,88,79.3,71,72,69.0,64,96,73.3,46,12,4.8,0,29.8,29.8,29.8,0.0,5,2016
188,3.1039999999999996,weekend,2016-08-06,20:00:00,8,88,79.3,71,72,69.0,64,96,73.3,46,12,4.8,0,29.8,29.8,29.8,0.0,5,2016
189,3.56,weekend,2016-08-06,21:00:00,8,88,79.3,71,72,69.0,64,96,73.3,46,12,4.8,0,29.8,29.8,29.8,0.0,5,2016
190,2.792,weekend,2016-08-06,22:00:00,8,88,79.3,71,72,69.0,64,96,73.3,46,12,4.8,0,29.8,29.8,29.8,0.0,5,2016
191,2.322,weekend,2016-08-06,23:00:00,8,88,79.3,71,72,69.0,64,96,73.3,46,12,4.8,0,29.8,29.8,29.8,0.0,5,2016
192,2.247,weekday,2016-09-06,00:00:00,9,88,79.2,72,74,69.9,65,100,75.3,49,15,6.7,0,29.8,29.8,29.8,0.0,1,2016
193,1.936,weekday,2016-09-06,01:00:00,9,88,79.2,72,74,69.9,65,100,75.3,49,15,6.7,0,29.8,29.8,29.8,0.0,1,2016
194,2.113,weekday,2016-09-06,02:00:00,9,88,79.2,72,74,69.9,65,100,75.3,49,15,6.7,0,29.8,29.8,29.8,0.0,1,2016
195,1.771,weekday,2016-09-06,03:00:00,9,88,79.2,72,74,69.9,65,100,75.3,49,15,6.7,0,29.8,29.8,29.8,0.0,1,2016
196,1.76,weekday,2016-09-06,04:00:00,9,88,79.2,72,74,69.9,65,100,75.3,49,15,6.7,0,29.8,29.8,29.8,0.0,1,2016
197,0.82,weekday,2016-09-06,05:00:00,9,88,79.2,72,74,69.9,65,100,75.3,49,15,6.7,0,29.8,29.8,29.8,0.0,1,2016
198,0.411,weekday,2016-09-06,06:00:00,9,88,79.2,72,74,69.9,65,100,75.3,49,15,6.7,0,29.8,29.8,29.8,0.0,1,2016
199,0.451,weekday,2016-09-06,07:00:00,9,88,79.2,72,74,69.9,65,100,75.3,49,15,6.7,0,29.8,29.8,29.8,0.0,1,2016
200,0.431,weekday,2016-09-06,08:00:00,9,88,79.2,72,74,69.9,65,100,75.3,49,15,6.7,0,29.8,29.8,29.8,0.0,1,2016
201,0.342,weekday,2016-09-06,09:00:00,9,88,79.2,72,74,69.9,65,100,75.3,49,15,6.7,0,29.8,29.8,29.8,0.0,1,2016
202,0.401,weekday,2016-09-06,10:00:00,9,88,79.2,72,74,69.9,65,100,75.3,49,15,6.7,0,29.8,29.8,29.8,0.0,1,2016
203,0.433,weekday,2016-09-06,11:00:00,9,88,79.2,72,74,69.9,65,100,75.3,49,15,6.7,0,29.8,29.8,29.8,0.0,1,2016
204,0.624,weekday,2016-09-06,12:00:00,9,88,79.2,72,74,69.9,65,100,75.3,49,15,6.7,0,29.8,29.8,29.8,0.0,1,2016
205,0.899,weekday,2016-09-06,13:00:00,9,88,79.2,72,74,69.9,65,100,75.3,49,15,6.7,0,29.8,29.8,29.8,0.0,1,2016
206,0.626,weekday,2016-09-06,14:00:00,9,88,79.2,72,74,69.9,65,100,75.3,49,15,6.7,0,29.8,29.8,29.8,0.0,1,2016
207,0.451,weekday,2016-09-06,15:00:00,9,88,79.2,72,74,69.9,65,100,75.3,49,15,6.7,0,29.8,29.8,29.8,0.0,1,2016
208,0.773,weekday,2016-09-06,16:00:00,9,88,79.2,72,74,69.9,65,100,75.3,49,15,6.7,0,29.8,29.8,29.8,0.0,1,2016
209,4.092,weekday,2016-09-06,17:00:00,9,88,79.2,72,74,69.9,65,100,75.3,49,15,6.7,0,29.8,29.8,29.8,0.0,1,2016
210,3.431,weekday,2016-09-06,18:00:00,9,88,79.2,72,74,69.9,65,100,75.3,49,15,6.7,0,29.8,29.8,29.8,0.0,1,2016
211,2.815,weekday,2016-09-06,19:00:00,9,88,79.2,72,74,69.9,65,100,75.3,49,15,6.7,0,29.8,29.8,29.8,0.0,1,2016
212,3.113,weekday,2016-09-06,20:00:00,9,88,79.2,72,74,69.9,65,100,75.3,49,15,6.7,0,29.8,29.8,29.8,0.0,1,2016
213,2.908,weekday,2016-09-06,21:00:00,9,88,79.2,72,74,69.9,65,100,75.3,49,15,6.7,0,29.8,29.8,29.8,0.0,1,2016
214,3.5580000000000003,weekday,2016-09-06,22:00:00,9,88,79.2,72,74,69.9,65,100,75.3,49,15,6.7,0,29.8,29.8,29.8,0.0,1,2016
215,2.261,weekday,2016-09-06,23:00:00,9,88,79.2,72,74,69.9,65,100,75.3,49,15,6.7,0,29.8,29.8,29.8,0.0,1,2016
216,2.092,weekday,2016-10-06,00:00:00,10,90,80.6,72,75,73.3,71,100,80.0,55,14,5.7,0,29.9,29.8,29.8,0.0,3,2016
217,1.554,weekday,2016-10-06,01:00:00,10,90,80.6,72,75,73.3,71,100,80.0,55,14,5.7,0,29.9,29.8,29.8,0.0,3,2016
218,1.361,weekday,2016-10-06,02:00:00,10,90,80.6,72,75,73.3,71,100,80.0,55,14,5.7,0,29.9,29.8,29.8,0.0,3,2016
219,1.001,weekday,2016-10-06,03:00:00,10,90,80.6,72,75,73.3,71,100,80.0,55,14,5.7,0,29.9,29.8,29.8,0.0,3,2016
220,0.6779999999999999,weekday,2016-10-06,04:00:00,10,90,80.6,72,75,73.3,71,100,80.0,55,14,5.7,0,29.9,29.8,29.8,0.0,3,2016
221,0.32,weekday,2016-10-06,05:00:00,10,90,80.6,72,75,73.3,71,100,80.0,55,14,5.7,0,29.9,29.8,29.8,0.0,3,2016
222,0.513,weekday,2016-10-06,06:00:00,10,90,80.6,72,75,73.3,71,100,80.0,55,14,5.7,0,29.9,29.8,29.8,0.0,3,2016
223,0.6829999999999999,weekday,2016-10-06,07:00:00,10,90,80.6,72,75,73.3,71,100,80.0,55,14,5.7,0,29.9,29.8,29.8,0.0,3,2016
224,0.422,weekday,2016-10-06,08:00:00,10,90,80.6,72,75,73.3,71,100,80.0,55,14,5.7,0,29.9,29.8,29.8,0.0,3,2016
225,0.434,weekday,2016-10-06,09:00:00,10,90,80.6,72,75,73.3,71,100,80.0,55,14,5.7,0,29.9,29.8,29.8,0.0,3,2016
226,0.476,weekday,2016-10-06,10:00:00,10,90,80.6,72,75,73.3,71,100,80.0,55,14,5.7,0,29.9,29.8,29.8,0.0,3,2016
227,0.5529999999999999,weekday,2016-10-06,11:00:00,10,90,80.6,72,75,73.3,71,100,80.0,55,14,5.7,0,29.9,29.8,29.8,0.0,3,2016
228,0.731,weekday,2016-10-06,12:00:00,10,90,80.6,72,75,73.3,71,100,80.0,55,14,5.7,0,29.9,29.8,29.8,0.0,3,2016
229,0.669,weekday,2016-10-06,13:00:00,10,90,80.6,72,75,73.3,71,100,80.0,55,14,5.7,0,29.9,29.8,29.8,0.0,3,2016
230,0.546,weekday,2016-10-06,14:00:00,10,90,80.6,72,75,73.3,71,100,80.0,55,14,5.7,0,29.9,29.8,29.8,0.0,3,2016
231,0.451,weekday,2016-10-06,15:00:00,10,90,80.6,72,75,73.3,71,100,80.0,55,14,5.7,0,29.9,29.8,29.8,0.0,3,2016
232,0.904,weekday,2016-10-06,16:00:00,10,90,80.6,72,75,73.3,71,100,80.0,55,14,5.7,0,29.9,29.8,29.8,0.0,3,2016
233,5.155,weekday,2016-10-06,17:00:00,10,90,80.6,72,75,73.3,71,100,80.0,55,14,5.7,0,29.9,29.8,29.8,0.0,3,2016
234,3.636,weekday,2016-10-06,18:00:00,10,90,80.6,72,75,73.3,71,100,80.0,55,14,5.7,0,29.9,29.8,29.8,0.0,3,2016
235,4.614,weekday,2016-10-06,19:00:00,10,90,80.6,72,75,73.3,71,100,80.0,55,14,5.7,0,29.9,29.8,29.8,0.0,3,2016
236,4.821000000000001,weekday,2016-10-06,20:00:00,10,90,80.6,72,75,73.3,71,100,80.0,55,14,5.7,0,29.9,29.8,29.8,0.0,3,2016
237,2.68,weekday,2016-10-06,21:00:00,10,90,80.6,72,75,73.3,71,100,80.0,55,14,5.7,0,29.9,29.8,29.8,0.0,3,2016
238,3.245,weekday,2016-10-06,22:00:00,10,90,80.6,72,75,73.3,71,100,80.0,55,14,5.7,0,29.9,29.8,29.8,0.0,3,2016
239,4.928,weekday,2016-10-06,23:00:00,10,90,80.6,72,75,73.3,71,100,80.0,55,14,5.7,0,29.9,29.8,29.8,0.0,3,2016
240,3.862,weekend,2016-11-06,00:00:00,11,90,82.0,75,77,75.0,73,96,79.8,59,13,5.4,0,29.9,29.9,29.9,0.0,6,2016
241,2.117,weekend,2016-11-06,01:00:00,11,90,82.0,75,77,75.0,73,96,79.8,59,13,5.4,0,29.9,29.9,29.9,0.0,6,2016
242,2.376,weekend,2016-11-06,02:00:00,11,90,82.0,75,77,75.0,73,96,79.8,59,13,5.4,0,29.9,29.9,29.9,0.0,6,2016
243,2.3,weekend,2016-11-06,03:00:00,11,90,82.0,75,77,75.0,73,96,79.8,59,13,5.4,0,29.9,29.9,29.9,0.0,6,2016
244,1.753,weekend,2016-11-06,04:00:00,11,90,82.0,75,77,75.0,73,96,79.8,59,13,5.4,0,29.9,29.9,29.9,0.0,6,2016
245,2.0469999999999997,weekend,2016-11-06,05:00:00,11,90,82.0,75,77,75.0,73,96,79.8,59,13,5.4,0,29.9,29.9,29.9,0.0,6,2016
246,0.86,weekend,2016-11-06,06:00:00,11,90,82.0,75,77,75.0,73,96,79.8,59,13,5.4,0,29.9,29.9,29.9,0.0,6,2016
247,0.742,weekend,2016-11-06,07:00:00,11,90,82.0,75,77,75.0,73,96,79.8,59,13,5.4,0,29.9,29.9,29.9,0.0,6,2016
248,1.232,weekend,2016-11-06,08:00:00,11,90,82.0,75,77,75.0,73,96,79.8,59,13,5.4,0,29.9,29.9,29.9,0.0,6,2016
249,1.241,weekend,2016-11-06,09:00:00,11,90,82.0,75,77,75.0,73,96,79.8,59,13,5.4,0,29.9,29.9,29.9,0.0,6,2016
250,1.086,weekend,2016-11-06,10:00:00,11,90,82.0,75,77,75.0,73,96,79.8,59,13,5.4,0,29.9,29.9,29.9,0.0,6,2016
251,0.575,weekend,2016-11-06,11:00:00,11,90,82.0,75,77,75.0,73,96,79.8,59,13,5.4,0,29.9,29.9,29.9,0.0,6,2016
252,0.48,weekend,2016-11-06,12:00:00,11,90,82.0,75,77,75.0,73,96,79.8,59,13,5.4,0,29.9,29.9,29.9,0.0,6,2016
253,0.639,weekend,2016-11-06,13:00:00,11,90,82.0,75,77,75.0,73,96,79.8,59,13,5.4,0,29.9,29.9,29.9,0.0,6,2016
254,0.433,weekend,2016-11-06,14:00:00,11,90,82.0,75,77,75.0,73,96,79.8,59,13,5.4,0,29.9,29.9,29.9,0.0,6,2016
255,0.3389999999999999,weekend,2016-11-06,15:00:00,11,90,82.0,75,77,75.0,73,96,79.8,59,13,5.4,0,29.9,29.9,29.9,0.0,6,2016
256,1.453,weekend,2016-11-06,16:00:00,11,90,82.0,75,77,75.0,73,96,79.8,59,13,5.4,0,29.9,29.9,29.9,0.0,6,2016
257,5.151,weekend,2016-11-06,17:00:00,11,90,82.0,75,77,75.0,73,96,79.8,59,13,5.4,0,29.9,29.9,29.9,0.0,6,2016
258,4.088,weekend,2016-11-06,18:00:00,11,90,82.0,75,77,75.0,73,96,79.8,59,13,5.4,0,29.9,29.9,29.9,0.0,6,2016
259,3.506,weekend,2016-11-06,19:00:00,11,90,82.0,75,77,75.0,73,96,79.8,59,13,5.4,0,29.9,29.9,29.9,0.0,6,2016
260,3.071,weekend,2016-11-06,20:00:00,11,90,82.0,75,77,75.0,73,96,79.8,59,13,5.4,0,29.9,29.9,29.9,0.0,6,2016
261,4.49,weekend,2016-11-06,21:00:00,11,90,82.0,75,77,75.0,73,96,79.8,59,13,5.4,0,29.9,29.9,29.9,0.0,6,2016
262,4.744,weekend,2016-11-06,22:00:00,11,90,82.0,75,77,75.0,73,96,79.8,59,13,5.4,0,29.9,29.9,29.9,0.0,6,2016
263,5.416,weekend,2016-11-06,23:00:00,11,90,82.0,75,77,75.0,73,96,79.8,59,13,5.4,0,29.9,29.9,29.9,0.0,6,2016
264,4.42,weekday,2016-12-06,00:00:00,12,86,78.7,73,79,74.7,70,100,88.0,72,13,6.7,0,30.0,29.9,29.9,0.0,1,2016
265,2.7510000000000003,weekday,2016-12-06,01:00:00,12,86,78.7,73,79,74.7,70,100,88.0,72,13,6.7,0,30.0,29.9,29.9,0.0,1,2016
266,2.559,weekday,2016-12-06,02:00:00,12,86,78.7,73,79,74.7,70,100,88.0,72,13,6.7,0,30.0,29.9,29.9,0.0,1,2016
267,2.28,weekday,2016-12-06,03:00:00,12,86,78.7,73,79,74.7,70,100,88.0,72,13,6.7,0,30.0,29.9,29.9,0.0,1,2016
268,2.408,weekday,2016-12-06,04:00:00,12,86,78.7,73,79,74.7,70,100,88.0,72,13,6.7,0,30.0,29.9,29.9,0.0,1,2016
269,1.941,weekday,2016-12-06,05:00:00,12,86,78.7,73,79,74.7,70,100,88.0,72,13,6.7,0,30.0,29.9,29.9,0.0,1,2016
270,0.7140000000000001,weekday,2016-12-06,06:00:00,12,86,78.7,73,79,74.7,70,100,88.0,72,13,6.7,0,30.0,29.9,29.9,0.0,1,2016
271,0.802,weekday,2016-12-06,07:00:00,12,86,78.7,73,79,74.7,70,100,88.0,72,13,6.7,0,30.0,29.9,29.9,0.0,1,2016
272,1.816,weekday,2016-12-06,08:00:00,12,86,78.7,73,79,74.7,70,100,88.0,72,13,6.7,0,30.0,29.9,29.9,0.0,1,2016
273,0.705,weekday,2016-12-06,09:00:00,12,86,78.7,73,79,74.7,70,100,88.0,72,13,6.7,0,30.0,29.9,29.9,0.0,1,2016
274,0.366,weekday,2016-12-06,10:00:00,12,86,78.7,73,79,74.7,70,100,88.0,72,13,6.7,0,30.0,29.9,29.9,0.0,1,2016
275,0.248,weekday,2016-12-06,11:00:00,12,86,78.7,73,79,74.7,70,100,88.0,72,13,6.7,0,30.0,29.9,29.9,0.0,1,2016
276,0.2689999999999999,weekday,2016-12-06,12:00:00,12,86,78.7,73,79,74.7,70,100,88.0,72,13,6.7,0,30.0,29.9,29.9,0.0,1,2016
277,0.379,weekday,2016-12-06,13:00:00,12,86,78.7,73,79,74.7,70,100,88.0,72,13,6.7,0,30.0,29.9,29.9,0.0,1,2016
278,1.139,weekday,2016-12-06,14:00:00,12,86,78.7,73,79,74.7,70,100,88.0,72,13,6.7,0,30.0,29.9,29.9,0.0,1,2016
279,0.754,weekday,2016-12-06,15:00:00,12,86,78.7,73,79,74.7,70,100,88.0,72,13,6.7,0,30.0,29.9,29.9,0.0,1,2016
280,0.913,weekday,2016-12-06,16:00:00,12,86,78.7,73,79,74.7,70,100,88.0,72,13,6.7,0,30.0,29.9,29.9,0.0,1,2016
281,3.0639999999999996,weekday,2016-12-06,17:00:00,12,86,78.7,73,79,74.7,70,100,88.0,72,13,6.7,0,30.0,29.9,29.9,0.0,1,2016
282,0.908,weekday,2016-12-06,18:00:00,12,86,78.7,73,79,74.7,70,100,88.0,72,13,6.7,0,30.0,29.9,29.9,0.0,1,2016
283,1.156,weekday,2016-12-06,19:00:00,12,86,78.7,73,79,74.7,70,100,88.0,72,13,6.7,0,30.0,29.9,29.9,0.0,1,2016
284,1.306,weekday,2016-12-06,20:00:00,12,86,78.7,73,79,74.7,70,100,88.0,72,13,6.7,0,30.0,29.9,29.9,0.0,1,2016
285,2.927,weekday,2016-12-06,21:00:00,12,86,78.7,73,79,74.7,70,100,88.0,72,13,6.7,0,30.0,29.9,29.9,0.0,1,2016
286,3.135,weekday,2016-12-06,22:00:00,12,86,78.7,73,79,74.7,70,100,88.0,72,13,6.7,0,30.0,29.9,29.9,0.0,1,2016
287,1.454,weekday,2016-12-06,23:00:00,12,86,78.7,73,79,74.7,70,100,88.0,72,13,6.7,0,30.0,29.9,29.9,0.0,1,2016
288,0.956,weekday,2016-06-13,00:00:00,13,93,82.5,73,79,75.1,72,100,80.0,54,13,5.0,0,29.9,29.8,29.7,2.11,0,2016
289,1.29,weekday,2016-06-13,01:00:00,13,93,82.5,73,79,75.1,72,100,80.0,54,13,5.0,0,29.9,29.8,29.7,2.11,0,2016
290,1.182,weekday,2016-06-13,02:00:00,13,93,82.5,73,79,75.1,72,100,80.0,54,13,5.0,0,29.9,29.8,29.7,2.11,0,2016
291,0.909,weekday,2016-06-13,03:00:00,13,93,82.5,73,79,75.1,72,100,80.0,54,13,5.0,0,29.9,29.8,29.7,2.11,0,2016
292,0.8029999999999999,weekday,2016-06-13,04:00:00,13,93,82.5,73,79,75.1,72,100,80.0,54,13,5.0,0,29.9,29.8,29.7,2.11,0,2016
293,0.605,weekday,2016-06-13,05:00:00,13,93,82.5,73,79,75.1,72,100,80.0,54,13,5.0,0,29.9,29.8,29.7,2.11,0,2016
294,0.476,weekday,2016-06-13,06:00:00,13,93,82.5,73,79,75.1,72,100,80.0,54,13,5.0,0,29.9,29.8,29.7,2.11,0,2016
295,0.5720000000000001,weekday,2016-06-13,07:00:00,13,93,82.5,73,79,75.1,72,100,80.0,54,13,5.0,0,29.9,29.8,29.7,2.11,0,2016
296,0.436,weekday,2016-06-13,08:00:00,13,93,82.5,73,79,75.1,72,100,80.0,54,13,5.0,0,29.9,29.8,29.7,2.11,0,2016
297,0.3939999999999999,weekday,2016-06-13,09:00:00,13,93,82.5,73,79,75.1,72,100,80.0,54,13,5.0,0,29.9,29.8,29.7,2.11,0,2016
298,0.477,weekday,2016-06-13,10:00:00,13,93,82.5,73,79,75.1,72,100,80.0,54,13,5.0,0,29.9,29.8,29.7,2.11,0,2016
299,0.474,weekday,2016-06-13,11:00:00,13,93,82.5,73,79,75.1,72,100,80.0,54,13,5.0,0,29.9,29.8,29.7,2.11,0,2016
300,0.6579999999999999,weekday,2016-06-13,12:00:00,13,93,82.5,73,79,75.1,72,100,80.0,54,13,5.0,0,29.9,29.8,29.7,2.11,0,2016
301,0.569,weekday,2016-06-13,13:00:00,13,93,82.5,73,79,75.1,72,100,80.0,54,13,5.0,0,29.9,29.8,29.7,2.11,0,2016
302,0.391,weekday,2016-06-13,14:00:00,13,93,82.5,73,79,75.1,72,100,80.0,54,13,5.0,0,29.9,29.8,29.7,2.11,0,2016
303,0.5489999999999999,weekday,2016-06-13,15:00:00,13,93,82.5,73,79,75.1,72,100,80.0,54,13,5.0,0,29.9,29.8,29.7,2.11,0,2016
304,1.514,weekday,2016-06-13,16:00:00,13,93,82.5,73,79,75.1,72,100,80.0,54,13,5.0,0,29.9,29.8,29.7,2.11,0,2016
305,5.064,weekday,2016-06-13,17:00:00,13,93,82.5,73,79,75.1,72,100,80.0,54,13,5.0,0,29.9,29.8,29.7,2.11,0,2016
306,4.934,weekday,2016-06-13,18:00:00,13,93,82.5,73,79,75.1,72,100,80.0,54,13,5.0,0,29.9,29.8,29.7,2.11,0,2016
307,3.386,weekday,2016-06-13,19:00:00,13,93,82.5,73,79,75.1,72,100,80.0,54,13,5.0,0,29.9,29.8,29.7,2.11,0,2016
308,3.05,weekday,2016-06-13,20:00:00,13,93,82.5,73,79,75.1,72,100,80.0,54,13,5.0,0,29.9,29.8,29.7,2.11,0,2016
309,3.292,weekday,2016-06-13,21:00:00,13,93,82.5,73,79,75.1,72,100,80.0,54,13,5.0,0,29.9,29.8,29.7,2.11,0,2016
310,2.688,weekday,2016-06-13,22:00:00,13,93,82.5,73,79,75.1,72,100,80.0,54,13,5.0,0,29.9,29.8,29.7,2.11,0,2016
311,2.1959999999999997,weekday,2016-06-13,23:00:00,13,93,82.5,73,79,75.1,72,100,80.0,54,13,5.0,0,29.9,29.8,29.7,2.11,0,2016
312,0.991,weekday,2016-06-14,00:00:00,14,94,85.7,79,76,74.6,73,90,70.8,51,10,6.3,0,29.8,29.8,29.7,0.0,1,2016
313,1.511,weekday,2016-06-14,01:00:00,14,94,85.7,79,76,74.6,73,90,70.8,51,10,6.3,0,29.8,29.8,29.7,0.0,1,2016
314,1.268,weekday,2016-06-14,02:00:00,14,94,85.7,79,76,74.6,73,90,70.8,51,10,6.3,0,29.8,29.8,29.7,0.0,1,2016
315,0.935,weekday,2016-06-14,03:00:00,14,94,85.7,79,76,74.6,73,90,70.8,51,10,6.3,0,29.8,29.8,29.7,0.0,1,2016
316,1.221,weekday,2016-06-14,04:00:00,14,94,85.7,79,76,74.6,73,90,70.8,51,10,6.3,0,29.8,29.8,29.7,0.0,1,2016
317,0.6859999999999999,weekday,2016-06-14,05:00:00,14,94,85.7,79,76,74.6,73,90,70.8,51,10,6.3,0,29.8,29.8,29.7,0.0,1,2016
318,0.575,weekday,2016-06-14,06:00:00,14,94,85.7,79,76,74.6,73,90,70.8,51,10,6.3,0,29.8,29.8,29.7,0.0,1,2016
319,0.514,weekday,2016-06-14,07:00:00,14,94,85.7,79,76,74.6,73,90,70.8,51,10,6.3,0,29.8,29.8,29.7,0.0,1,2016
320,0.493,weekday,2016-06-14,08:00:00,14,94,85.7,79,76,74.6,73,90,70.8,51,10,6.3,0,29.8,29.8,29.7,0.0,1,2016
321,0.629,weekday,2016-06-14,09:00:00,14,94,85.7,79,76,74.6,73,90,70.8,51,10,6.3,0,29.8,29.8,29.7,0.0,1,2016
322,0.441,weekday,2016-06-14,10:00:00,14,94,85.7,79,76,74.6,73,90,70.8,51,10,6.3,0,29.8,29.8,29.7,0.0,1,2016
323,0.706,weekday,2016-06-14,11:00:00,14,94,85.7,79,76,74.6,73,90,70.8,51,10,6.3,0,29.8,29.8,29.7,0.0,1,2016
324,0.828,weekday,2016-06-14,12:00:00,14,94,85.7,79,76,74.6,73,90,70.8,51,10,6.3,0,29.8,29.8,29.7,0.0,1,2016
325,0.835,weekday,2016-06-14,13:00:00,14,94,85.7,79,76,74.6,73,90,70.8,51,10,6.3,0,29.8,29.8,29.7,0.0,1,2016
326,0.56,weekday,2016-06-14,14:00:00,14,94,85.7,79,76,74.6,73,90,70.8,51,10,6.3,0,29.8,29.8,29.7,0.0,1,2016
327,0.444,weekday,2016-06-14,15:00:00,14,94,85.7,79,76,74.6,73,90,70.8,51,10,6.3,0,29.8,29.8,29.7,0.0,1,2016
328,3.364,weekday,2016-06-14,16:00:00,14,94,85.7,79,76,74.6,73,90,70.8,51,10,6.3,0,29.8,29.8,29.7,0.0,1,2016
329,5.0169999999999995,weekday,2016-06-14,17:00:00,14,94,85.7,79,76,74.6,73,90,70.8,51,10,6.3,0,29.8,29.8,29.7,0.0,1,2016
330,5.1739999999999995,weekday,2016-06-14,18:00:00,14,94,85.7,79,76,74.6,73,90,70.8,51,10,6.3,0,29.8,29.8,29.7,0.0,1,2016
331,4.387,weekday,2016-06-14,19:00:00,14,94,85.7,79,76,74.6,73,90,70.8,51,10,6.3,0,29.8,29.8,29.7,0.0,1,2016
332,5.239,weekday,2016-06-14,20:00:00,14,94,85.7,79,76,74.6,73,90,70.8,51,10,6.3,0,29.8,29.8,29.7,0.0,1,2016
333,4.571000000000001,weekday,2016-06-14,21:00:00,14,94,85.7,79,76,74.6,73,90,70.8,51,10,6.3,0,29.8,29.8,29.7,0.0,1,2016
334,3.946,weekday,2016-06-14,22:00:00,14,94,85.7,79,76,74.6,73,90,70.8,51,10,6.3,0,29.8,29.8,29.7,0.0,1,2016
335,2.349,weekday,2016-06-14,23:00:00,14,94,85.7,79,76,74.6,73,90,70.8,51,10,6.3,0,29.8,29.8,29.7,0.0,1,2016
336,2.008,weekday,2016-06-15,00:00:00,15,95,85.2,78,77,74.4,70,93,72.3,46,12,6.1,0,29.9,29.8,29.8,0.0,2,2016
337,1.705,weekday,2016-06-15,01:00:00,15,95,85.2,78,77,74.4,70,93,72.3,46,12,6.1,0,29.9,29.8,29.8,0.0,2,2016
338,1.328,weekday,2016-06-15,02:00:00,15,95,85.2,78,77,74.4,70,93,72.3,46,12,6.1,0,29.9,29.8,29.8,0.0,2,2016
339,1.472,weekday,2016-06-15,03:00:00,15,95,85.2,78,77,74.4,70,93,72.3,46,12,6.1,0,29.9,29.8,29.8,0.0,2,2016
340,1.31,weekday,2016-06-15,04:00:00,15,95,85.2,78,77,74.4,70,93,72.3,46,12,6.1,0,29.9,29.8,29.8,0.0,2,2016
341,0.64,weekday,2016-06-15,05:00:00,15,95,85.2,78,77,74.4,70,93,72.3,46,12,6.1,0,29.9,29.8,29.8,0.0,2,2016
342,0.483,weekday,2016-06-15,06:00:00,15,95,85.2,78,77,74.4,70,93,72.3,46,12,6.1,0,29.9,29.8,29.8,0.0,2,2016
343,0.6659999999999999,weekday,2016-06-15,07:00:00,15,95,85.2,78,77,74.4,70,93,72.3,46,12,6.1,0,29.9,29.8,29.8,0.0,2,2016
344,0.452,weekday,2016-06-15,08:00:00,15,95,85.2,78,77,74.4,70,93,72.3,46,12,6.1,0,29.9,29.8,29.8,0.0,2,2016
345,0.682,weekday,2016-06-15,09:00:00,15,95,85.2,78,77,74.4,70,93,72.3,46,12,6.1,0,29.9,29.8,29.8,0.0,2,2016
346,0.999,weekday,2016-06-15,10:00:00,15,95,85.2,78,77,74.4,70,93,72.3,46,12,6.1,0,29.9,29.8,29.8,0.0,2,2016
347,0.8440000000000001,weekday,2016-06-15,11:00:00,15,95,85.2,78,77,74.4,70,93,72.3,46,12,6.1,0,29.9,29.8,29.8,0.0,2,2016
348,0.427,weekday,2016-06-15,12:00:00,15,95,85.2,78,77,74.4,70,93,72.3,46,12,6.1,0,29.9,29.8,29.8,0.0,2,2016
349,0.381,weekday,2016-06-15,13:00:00,15,95,85.2,78,77,74.4,70,93,72.3,46,12,6.1,0,29.9,29.8,29.8,0.0,2,2016
